标题链接,ID,名称,字段1,评分,点赞,投币,收藏,分享,播放/弹幕/追番
https://www.bilibili.com/bangumi/play/ss1091?from_spmid=666.14.0.0,BV14t411r7GN,加奈日记,"萌系 / 日常 / 治愈,·,2009,·,已完结, 全13话,·",9.7分,1.4万,7517,3946,931,204万播放  ·  3.8万弹幕  ·  20万追番
https://www.bilibili.com/bangumi/play/ss2299?from_spmid=666.14.0.0,BV1hs411o7m3,乌龙派出所,"搞笑 / 日常,·,1996,·,已完结, 全341话,·",9.9分,2.2万,1.6万,7128,7704,1.1亿播放  ·  39.7万弹幕  ·  20.7万系列追番
https://www.bilibili.com/bangumi/play/ss5037?from_spmid=666.14.0.0,BV1Ns411i75u,红伤骑士X,"乙女 / 科幻 / 声控,·,2016,·,已完结, 全12话,·",6.5分,1225,775,933,538,234.6万播放  ·  5.8万弹幕  ·  19.9万追番
https://www.bilibili.com/bangumi/play/ss1383?from_spmid=666.14.0.0,BV1Yt411v76K,我们的存在,"日常 / 少女 / 治愈 / 恋爱,·,2006,·,已完结, 全26话,·",9.4分,5998,3317,1855,2160,221.3万播放  ·  7.4万弹幕  ·  19.8万追番
https://www.bilibili.com/bangumi/play/ss3075?from_spmid=666.14.0.0,BV11s411d79R,GJ部@,"搞笑 / 日常 / 校园 / 萌系,·,2014,·,已完结, 全1话,·",9.8分,2万,2.7万,2535,1513,205.5万播放  ·  5.3万弹幕  ·  116.9万系列追番
https://www.bilibili.com/bangumi/play/ss34297?from_spmid=666.14.0.0,BV1QC4y147sa,史上最强弟子兼一,"漫画改 / 热血,·,2006,·,已完结, 全50话,·",9.7分,1.5万,3600,4092,550,1310万播放  ·  5.7万弹幕  ·  29.5万系列追番
https://www.bilibili.com/bangumi/play/ss2767?from_spmid=666.14.0.0,BV1Ms41127nY,给你做饭了！,"泡面 / 日常 / 萌系 / 校园,·,2015,·,已完结, 全26话,·",6.0分,8629,1148,4787,1085,532.4万播放  ·  3万弹幕  ·  19.5万追番
https://www.bilibili.com/bangumi/play/ss517?from_spmid=666.14.0.0,BV1Bx411c764,现视研1,"搞笑 / 日常 / 少女,·,2004,·,已完结, 全12话,·",9.7分,8768,4410,2586,1258,217.9万播放  ·  5万弹幕  ·  33.8万系列追番
https://www.bilibili.com/bangumi/play/ss26277?from_spmid=666.14.0.0,BV1wt411W7ER,B-PROJECT～绝顶＊Emotion～,"音乐 / 偶像 / 原创,·,2019,·,已完结, 全12话,·",8.1分,7442,2138,4193,1500,378万播放  ·  1.5万弹幕  ·  19.4万追番
https://www.bilibili.com/bangumi/play/ss621?from_spmid=666.14.0.0,BV1Gx411T7ST,南家三姐妹 再来一碗,"萌系 / 搞笑 / 日常,·,2008,·,已完结, 全13话,·",8.8分,1.1万,1.4万,905,923,594万播放  ·  17.1万弹幕  ·  84.8万系列追番
https://www.bilibili.com/bangumi/play/ss2683?from_spmid=666.14.0.0,BV1Ks41127Fs,萝球社！SS,"运动 / 小说改 / 萌系 / 校园,·,2013,·,已完结, 全12话,·",9.4分,7775,1万,1504,2247,321.5万播放  ·  25.7万弹幕  ·  47.6万系列追番
https://www.bilibili.com/bangumi/play/ss26880?from_spmid=666.14.0.0,BV1nb411g7T7,叛逆性百万亚瑟王 第二季,"奇幻 / 战斗 / 游戏改,·,2019,·,已完结, 全14话,·",9.4分,3534,2219,575,579,365.8万播放  ·  1.5万弹幕  ·  58.5万系列追番
https://www.bilibili.com/bangumi/play/ss26782?from_spmid=666.14.0.0,BV1i4411z7hz,CANNON BUSTERS,"漫画改 / 搞笑 / 冒险 / 科幻,·,2019,·,已完结, 全12话,·",7.0分,7846,2715,4133,1293,316.5万播放  ·  1.4万弹幕  ·  19.1万追番
https://www.bilibili.com/bangumi/play/ss91513?from_spmid=666.14.0.0,BV18qdAY6EtQ,天才治疗师退队作为无照治疗师快乐过活,"小说改 / 战斗 / 冒险,·,2025,·,已完结, 全12话,·",8.2分,5021,618,1219,120,667.4万播放  ·  1.7万弹幕  ·  19.1万追番
https://www.bilibili.com/bangumi/play/ss1597?from_spmid=666.14.0.0,BV1Ps411x7Py,浦和小调,"日常 / 治愈,·,2015,·,已完结, 全12话,·",9.1分,9593,2026,2752,692,146.2万播放  ·  4491弹幕  ·  19万追番
https://www.bilibili.com/bangumi/play/ss5402?from_spmid=666.14.0.0,BV1wW411w7U5,当女孩遇到熊,"日常 / 治愈,·,2016,·,已完结, 全12话,·",6.8分,8169,5717,1759,2228,236.1万播放  ·  5万弹幕  ·  21.5万系列追番
https://www.bilibili.com/bangumi/play/ss4403?from_spmid=666.14.0.0,BV1PW411y7mD,Fantasista Doll,"偶像 / 少女 / 奇幻,·,2013,·,已完结, 全12话,·",7.4分,1.3万,2232,9075,288,252.7万播放  ·  1.6万弹幕  ·  18.8万追番
https://www.bilibili.com/bangumi/play/ss6008?from_spmid=666.14.0.0,BV1gx411k7mv,梦王国与沉睡的100王子 短篇动画,"声控 / 泡面,·,2017,·,已完结, 全10话,·",8.6分,1762,997,1086,2456,270.1万播放  ·  6.2万弹幕  ·  34.1万系列追番
https://www.bilibili.com/bangumi/play/ss99701?from_spmid=666.14.0.0,BV1KTJEzFEHQ,甜甜私房猫 第五季,"漫画改 / 泡面 / 治愈 / 少儿,·,2024,·,已完结, 全12话,·",暂无评分,1348,60,64,53,6.6万播放  ·  95弹幕  ·  23.3万系列追番
https://www.bilibili.com/bangumi/play/ss1466?from_spmid=666.14.0.0,BV1Kx411c782,学园天堂,"日常,·,2006,·,已完结, 全13话,·",9.4分,4839,2970,1298,2583,288.8万播放  ·  9.8万弹幕  ·  18.6万追番
https://www.bilibili.com/bangumi/play/ss1118?from_spmid=666.14.0.0,BV1px411c7P3,源氏物语千年纪 Genji,"历史 / 少女 / 恋爱,·,2009,·,已完结, 全11话,·",9.2分,7727,3656,3418,2938,299.6万播放  ·  6万弹幕  ·  18.6万追番
https://www.bilibili.com/bangumi/play/ss2038?from_spmid=666.14.0.0,BV1px411T7pm,我们这一家 第一期,"萌系 / 搞笑 / 日常,·,2002,·,已完结, 全270话,·",9.8分,1.8万,8802,1.2万,8567,1343万播放  ·  7606弹幕  ·  40.7万系列追番
https://www.bilibili.com/bangumi/play/ss1308?from_spmid=666.14.0.0,BV1bW411D7s2,小女神花铃,"萌系 / 奇幻 / 少女,·,2007,·,已完结, 全26话,·",9.7分,1.4万,4579,7612,854,360.1万播放  ·  7.1万弹幕  ·  18.5万追番
https://www.bilibili.com/bangumi/play/ss2594?from_spmid=666.14.0.0,BV1Es411S7yb,偶像大师 灰姑娘女孩 第2期,"音乐 / 励志 / 偶像 / 少女,·,2015,·,已完结, 全12话,·",9.2分,2659,1552,766,430,418.8万播放  ·  10.9万弹幕  ·  69.9万系列追番
https://www.bilibili.com/bangumi/play/ss68583?from_spmid=666.14.0.0,BV1mDPLeZE2L,魔王2099,"小说改 / 科幻 / 奇幻 / 战斗,·,2024,·,已完结, 全12话,·",9.5分,1.4万,2821,6032,851,509.5万播放  ·  1.6万弹幕  ·  18.4万追番
https://www.bilibili.com/bangumi/play/ss1843?from_spmid=666.14.0.0,BV1ox41187eD,凉风,"日常 / 少女,·,2005,·,已完结, 全26话,·",8.6分,1.8万,3731,2955,1846,414.2万播放  ·  6.3万弹幕  ·  18.4万追番
https://www.bilibili.com/bangumi/play/ss1548?from_spmid=666.14.0.0,BV1Fs411D7PA,御神乐学园组曲,"热血 / 校园 / 社团 / 战斗,·,2015,·,已完结, 全12话,·",9.1分,2458,1783,741,1030,561.2万播放  ·  19.7万弹幕  ·  18.4万追番
https://www.bilibili.com/bangumi/play/ss40873?from_spmid=666.14.0.0,BV1Hr4y1v7wj,川尻小玉的懒散生活,"漫画改 / 日常 / 搞笑,·,2022,·,已完结, 全24话,·",9.1分,1.5万,1430,1147,778,294.1万播放  ·  3076弹幕  ·  18.3万追番
https://www.bilibili.com/bangumi/play/ss33312?from_spmid=666.14.0.0,BV1vk4y1R7uH,Re:Stage！Dream Days♪,"游戏改 / 萌系 / 校园,·,2019,·,已完结, 全12话,·",9.7分,1.5万,4060,5274,313,315.2万播放  ·  3.3万弹幕  ·  18.3万追番
https://www.bilibili.com/bangumi/play/ss3260?from_spmid=666.14.0.0,BV1Vt411s7kV,绝对少年,"日常 / 校园,·,2005,·,已完结, 全26话,·",9.1分,1.3万,1640,7405,460,231.3万播放  ·  7702弹幕  ·  18.3万追番
https://www.bilibili.com/bangumi/play/ss2617?from_spmid=666.14.0.0,BV13s411m7vb,黑白小姐 第二季,"萌系 / 搞笑 / 泡面 / 偶像,·,2015,·,已完结, 全13话,·",9.0分,5115,820,2151,167,289.5万播放  ·  4.7万弹幕  ·  25.8万系列追番
https://www.bilibili.com/bangumi/play/ss1128?from_spmid=666.14.0.0,BV1SW411Q7n5,神曲奏界POLYPHONICA 第一季,"奇幻 / 架空,·,2007,·,已完结, 全12话,·",9.1分,5413,2707,2306,151,117.2万播放  ·  8713弹幕  ·  20.9万系列追番
https://www.bilibili.com/bangumi/play/ss2079?from_spmid=666.14.0.0,BV1JJ411q7pq,翼神传说,"热血 / 科幻,·,2002,·,已完结, 全26话,·",9.1分,1.3万,3015,5960,1407,295万播放  ·  2.2万弹幕  ·  18.6万系列追番
https://www.bilibili.com/bangumi/play/ss2271?from_spmid=666.14.0.0,BV1qx411a7xA,四驱兄弟（中文）,"时泪 / 热血,·,1996,·,已完结, 全51话,·",9.6分,1.6万,9859,9268,7938,1435.5万播放  ·  17.8万弹幕  ·  22.4万系列追番
https://www.bilibili.com/bangumi/play/ss1204?from_spmid=666.14.0.0,BV1X441187sp,H2O 赤砂的印记,"少女 / 治愈,·,2008,·,已完结, 全12话,·",9.3分,8537,4244,4018,336,151.4万播放  ·  2.4万弹幕  ·  18.1万追番
https://www.bilibili.com/bangumi/play/ss91777?from_spmid=666.14.0.0,BV1p75yzSE9r,直至魔女消逝,"小说改 / 奇幻 / 冒险,·,2025,·,连载中, 每周二 22:30更新,·",9.4分,1.5万,2561,5612,992,271.2万播放  ·  1万弹幕  ·  18.1万追番
https://www.bilibili.com/bangumi/play/ss3129?from_spmid=666.14.0.0,BV1Rs411d7Lk,简单易懂的现代魔法,"奇幻 / 科幻,·,2009,·,已完结, 全13话,·",8.6分,6140,2625,1832,589,207.1万播放  ·  1.1万弹幕  ·  18.1万追番
https://www.bilibili.com/bangumi/play/ss5512?from_spmid=666.14.0.0,BV1ts411t7de,梦之祭,"偶像 / 原创,·,2016,·,已完结, 全12话,·",9.0分,2888,1035,1933,1324,493.8万播放  ·  9.6万弹幕  ·  22万系列追番
https://www.bilibili.com/bangumi/play/ss1205?from_spmid=666.14.0.0,BV1dx411c7fT,超智游戏,"热血 / 运动 / 智斗,·,2008,·,已完结, 全25话,·",9.8分,1.7万,1.6万,4049,3587,929.6万播放  ·  9.8万弹幕  ·  18万追番
https://www.bilibili.com/bangumi/play/ss947?from_spmid=666.14.0.0,BV1Js411o7uX,LEVEL E,"奇幻 / 科幻,·,2011,·,已完结, 全13话,·",9.7分,9387,7476,2627,1.3万,305.5万播放  ·  4.3万弹幕  ·  17.9万追番
https://www.bilibili.com/bangumi/play/ss233?from_spmid=666.14.0.0,BV1Hf4y1y7Ko,献给某飞行员的恋歌,"少女 / 科幻 / 架空 / 小说改,·,2014,·,已完结, 全13话,·",8.7分,8820,761,2475,89,106.1万播放  ·  3353弹幕  ·  22.5万系列追番
https://www.bilibili.com/bangumi/play/ss43147?from_spmid=666.14.0.0,BV1TD4y127kd,我家师傅没有尾巴,"漫画改 / 日常 / 治愈,·,2022,·,已完结, 全13话,·",9.6分,1.7万,2146,2554,439,275.1万播放  ·  8706弹幕  ·  17.9万追番
https://www.bilibili.com/bangumi/play/ss622?from_spmid=666.14.0.0,BV1Kx411T7J2,南家三姐妹 欢迎回来,"萌系 / 搞笑 / 日常,·,2009,·,已完结, 全13话,·",9.6分,1万,1.5万,868,774,520.3万播放  ·  11.6万弹幕  ·  84.8万系列追番
https://www.bilibili.com/bangumi/play/ss1410?from_spmid=666.14.0.0,BV1Ax411w75v,心跳回忆 ONLY LOVE,"萌系 / 日常 / 治愈,·,2006,·,已完结, 全25话,·",9.4分,5125,7676,1638,916,359.2万播放  ·  9.5万弹幕  ·  18.6万系列追番
https://www.bilibili.com/bangumi/play/ss1738?from_spmid=666.14.0.0,BV1rs41167AU,英国一家 吃在日本,"日常,·,2015,·,已完结, 全24话,·",8.8分,1万,2136,5748,3258,495.8万播放  ·  3万弹幕  ·  18.9万系列追番
https://www.bilibili.com/bangumi/play/ss25234?from_spmid=666.14.0.0,BV1Ys41137wg,机动战士高达 暮光的阿克西斯 红色残影,"机战,·,2017,·,已完结, 全1话,·",8.1分,2.2万,6965,9730,1789,386.3万播放  ·  9682弹幕  ·  17.5万追番
https://www.bilibili.com/bangumi/play/ss163?from_spmid=666.14.0.0,BV1Zx411C7Bj,罗德岛战记-英雄骑士传-,"奇幻 / 架空 / 冒险,·,1998,·,已完结, 全27话,·",9.4分,1.9万,3793,6735,3246,332.3万播放  ·  1.8万弹幕  ·  27.9万系列追番
https://www.bilibili.com/bangumi/play/ss1538?from_spmid=666.14.0.0,BV1As411D7kK,魔法少女奈叶ViVid,"萌系 / 热血 / 魔法,·,2015,·,已完结, 全12话,·",8.6分,5017,3219,1838,593,715.9万播放  ·  12.6万弹幕  ·  66.5万系列追番
https://www.bilibili.com/bangumi/play/ss500?from_spmid=666.14.0.0,BV17x411F7HT,第一神拳,"运动 / 热血,·,2000,·,已完结, 全76话,·",9.8分,3.6万,2.5万,7869,2634,1967.6万播放  ·  13.2万弹幕  ·  21.5万系列追番
https://www.bilibili.com/bangumi/play/ss1925?from_spmid=666.14.0.0,BV1is41137Nm,爱情泡泡糖,"日常 / 少女,·,2004,·,已完结, 全13话,·",9.0分,7335,4149,3732,333,213.6万播放  ·  3万弹幕  ·  17.4万追番
https://www.bilibili.com/bangumi/play/ss4268?from_spmid=666.14.0.0,BV1Sx411D7mv,高达创战者 TRY,"机战 / 科幻,·,2014,·,已完结, 全25话,·",9.0分,1.5万,8038,2639,4366,1868.6万播放  ·  32.3万弹幕  ·  37.2万系列追番
https://www.bilibili.com/bangumi/play/ss1213?from_spmid=666.14.0.0,BV1nx411c7E3,混沌之脑,"科幻,·,2008,·,已完结, 全12话,·",7.5分,4212,4096,1010,1695,217.6万播放  ·  14.6万弹幕  ·  17.3万追番
https://www.bilibili.com/bangumi/play/ss47548?from_spmid=666.14.0.0,BV1Kj42197Q1,神渴望着游戏。,"小说改 / 奇幻 / 智斗 / 冒险,·,2024,·,已完结, 全13话,·",6.2分,1.3万,1989,3677,417,620万播放  ·  7225弹幕  ·  17.3万追番
https://www.bilibili.com/bangumi/play/ss21478?from_spmid=666.14.0.0,BV1rx411u7ZK,如果有○○就好了。,"小说改 / 恋爱,·,2017,·,已完结, 全8话,·",9.5分,988,1803,490,1106,656.3万播放  ·  3993弹幕  ·  287.9万系列追番
https://www.bilibili.com/bangumi/play/ss1765?from_spmid=666.14.0.0,BV1SW411Q7po,机巧魔神,"科幻 / 热血,·,2009,·,已完结, 全13话,·",8.9分,5787,2612,2467,780,216.7万播放  ·  1.9万弹幕  ·  18.9万系列追番
https://www.bilibili.com/bangumi/play/ss45641?from_spmid=666.14.0.0,BV1Tz4y1E7ta,暴太郎战队咚兄弟,"原创 / 热血 / 战斗 / 少儿,·,2022,·,已完结, 全50话,·",9.8分,2.9万,8620,4721,7090,2215.2万播放  ·  10.9万弹幕  ·  37.5万系列追番
https://www.bilibili.com/bangumi/play/ss2733?from_spmid=666.14.0.0,BV1Hs41127Bx,不思议美眉,"萌系 / 搞笑 / 日常,·,2015,·,已完结, 全12话,·",9.3分,1.2万,1251,1603,245,286.2万播放  ·  8691弹幕  ·  17.2万追番
https://www.bilibili.com/bangumi/play/ss21718?from_spmid=666.14.0.0,BV1WW411i7qM,樱花忍法帖,"小说改 / 战斗 / 奇幻,·,2018,·,已完结, 全24话,·",5.0分,2779,1659,2148,683,404.7万播放  ·  3万弹幕  ·  17.1万追番
https://www.bilibili.com/bangumi/play/ss46135?from_spmid=666.14.0.0,BV1yF411m7Ja,菜鸟魔王与独居勇者,"漫画改 / 奇幻,·,2023,·,已完结, 全12话,·",9.2分,1.7万,3061,3124,702,612.6万播放  ·  1.3万弹幕  ·  17.1万追番
https://www.bilibili.com/bangumi/play/ss4267?from_spmid=666.14.0.0,BV1Fx411Q7GJ,高达Reconguista in G,"机战 / 科幻,·,2014,·,已完结, 全26话,·",8.5分,9584,3548,4087,2212,624.9万播放  ·  7.7万弹幕  ·  17.1万追番
https://www.bilibili.com/bangumi/play/ss1890?from_spmid=666.14.0.0,BV1dW411Z73C,岩窟王,"科幻,·,2004,·,已完结, 全24话,·",8.9分,1.5万,3122,7691,2633,183.2万播放  ·  2.4万弹幕  ·  16.9万追番
https://www.bilibili.com/bangumi/play/ss2350?from_spmid=666.14.0.0,BV1zx411F7TE,高智能方程式,"时泪 / 科幻 / 运动 / 热血,·,1991,·,已完结, 全37话,·",9.8分,1.5万,1.1万,5256,8587,1181.6万播放  ·  10.7万弹幕  ·  20万系列追番
https://www.bilibili.com/bangumi/play/ss695?from_spmid=666.14.0.0,BV1Qs411q7Wr,创圣的大天使,"科幻 / 热血 / 机战 / 架空,·,2005,·,已完结, 全26话,·",8.9分,4679,1760,2153,1414,293.6万播放  ·  3.8万弹幕  ·  24.3万系列追番
https://www.bilibili.com/bangumi/play/ss2091?from_spmid=666.14.0.0,BV1zx411c7oV,热带雨林的爆笑生活,"搞笑 / 奇幻,·,2001,·,已完结, 全26话,·",9.5分,7872,7078,2329,9709,395.8万播放  ·  9.5万弹幕  ·  19.5万系列追番
https://www.bilibili.com/bangumi/play/ss4378?from_spmid=666.14.0.0,BV1ss411o7wh,神奇宝贝 起源,"战斗 / 架空 / 冒险,·,2013,·,已完结, 全4话,·",9.7分,2.8万,1.5万,5405,1.6万,672万播放  ·  9.7万弹幕  ·  16.8万追番
https://www.bilibili.com/bangumi/play/ss167?from_spmid=666.14.0.0,BV1nx411L7ZF,金色琴弦～primo passo～,"音乐 / 乙女,·,2006,·,已完结, 全26话,·",9.7分,8156,3157,5662,1299,489万播放  ·  9万弹幕  ·  20.8万系列追番
https://www.bilibili.com/bangumi/play/ss6442?from_spmid=666.14.0.0,BV1kx411u7J7,"Wake Up, Girls! 新章","音乐 / 偶像 / 社团 / 原创,·,2017,·,已完结, 全13话,·",8.1分,2144,1387,1010,805,147.4万播放  ·  8595弹幕  ·  16.7万追番
https://www.bilibili.com/bangumi/play/ss4232?from_spmid=666.14.0.0,BV18W411x7S6,弁魔士塞西尔,"奇幻,·,2014,·,已完结, 全12话,·",7.8分,1万,2498,5639,376,207.2万播放  ·  1万弹幕  ·  16.7万追番
https://www.bilibili.com/bangumi/play/ss48040?from_spmid=666.14.0.0,BV1yM4m117XN,亦叶亦花,"原创 / 日常 / 校园,·,2024,·,已完结, 全12话,·",7.5分,9320,1923,3451,875,490.2万播放  ·  1.6万弹幕  ·  16.7万追番
https://www.bilibili.com/bangumi/play/ss40272?from_spmid=666.14.0.0,BV1fi4y1X7D1,室内足球少年!!!!!,"原创 / 运动 / 校园,·,2022,·,已完结, 全12话,·",4.4分,8671,1026,1378,461,229.3万播放  ·  9608弹幕  ·  16.6万追番
https://www.bilibili.com/bangumi/play/ss2729?from_spmid=666.14.0.0,BV1Ns41127aK,温泉幼精箱根酱,"萌系 / 日常 / 奇幻,·,2015,·,已完结, 全13话,·",8.4分,2005,820,969,268,398.1万播放  ·  3.4万弹幕  ·  16.6万追番
https://www.bilibili.com/bangumi/play/ss2102?from_spmid=666.14.0.0,BV1Ux411T7pY,星之卡比,"萌系 / 奇幻 / 搞笑 / 治愈,·,2001,·,已完结, 全100话,·",9.7分,3.3万,1.7万,1.2万,4260,873.5万播放  ·  10.8万弹幕  ·  16.5万追番
https://www.bilibili.com/bangumi/play/ss99644?from_spmid=666.14.0.0,BV1xajvzKE7A,小城日常,"漫画改 / 日常 / 搞笑,·,2025,·,07月06日23:30开播,·",,2.1万,4316,6335,9095,78.3万播放  ·  386弹幕  ·  16.5万追番
https://www.bilibili.com/bangumi/play/ss36724?from_spmid=666.14.0.0,BV1Ev411b7nP,青山刚昌短篇集,"漫画改 / 恋爱,·,1999,·,已完结, 全2话,·",9.6分,4.8万,8909,1.4万,668,531.5万播放  ·  2.6万弹幕  ·  16.5万追番
https://www.bilibili.com/bangumi/play/ss47560?from_spmid=666.14.0.0,BV1br421475q,声优广播的台前幕后,"小说改 / 少女 / 声控 / 萌系,·,2024,·,已完结, 全12话,·",9.1分,1.5万,2987,3366,1103,460.7万播放  ·  1.8万弹幕  ·  16.4万追番
https://www.bilibili.com/bangumi/play/ss1653?from_spmid=666.14.0.0,BV1ds411o7o4,热风海陆BUSHIROAD,"热血 / 冒险,·,2013,·,已完结, 全1话,·",8.5分,3091,3397,817,3233,117.5万播放  ·  3.2万弹幕  ·  17.4万系列追番
https://www.bilibili.com/bangumi/play/ss91510?from_spmid=666.14.0.0,BV1Lk5jzfELa,乡下大叔成为剑圣,"小说改 / 战斗 / 奇幻 / 日常,·,2025,·,连载中, 第10话延后播出，等待后续通知,·",8.1分,1.1万,1882,3946,596,509.6万播放  ·  1.7万弹幕  ·  16.4万追番
https://www.bilibili.com/bangumi/play/ss1776?from_spmid=666.14.0.0,BV1hx411c7b8,斗牌传说,"热血 / 智斗 / 运动,·,2005,·,已完结, 全26话,·",9.7分,2.3万,1.2万,6402,1.4万,1180.3万播放  ·  5.5万弹幕  ·  16.3万追番
https://www.bilibili.com/bangumi/play/ss524?from_spmid=666.14.0.0,BV1cW411f7dS,蔷薇少女 序曲,"萌系 / 奇幻,·,2006,·,已完结, 全2话,·",9.6分,9685,3444,1945,299,157.6万播放  ·  2.2万弹幕  ·  103.8万系列追番
https://www.bilibili.com/bangumi/play/ss2599?from_spmid=666.14.0.0,BV18s411S7D4,VENUS PROJECT -CLIMAX-,"科幻 / 日常 / 热血 / 偶像,·,2015,·,已完结, 全6话,·",8.0分,5254,524,2031,260,402万播放  ·  9841弹幕  ·  16.3万追番
